record_id,date,year_be,month,season,station_id,station_type,tambon,pH,temp_c,EC_uS_cm,DO_mg_L,BOD_mg_L,COD_mg_L,NH3_mg_L,NO3_mg_L,TP_mg_L,TCB_MPN_100mL,FCB_MPN_100mL,WQI_al_score,WQI_al_class
4878,2024-04-05,2567,4,ฤดูแล้ง,NHK07,หนองหาร (Lake),บ้านแป้น,6.55,27.9,263.0,7.33,1.56,7.4,0.15,0.725,0.258,4548,1510,88.0,A (ดีมาก)
4879,2025-07-10,2568,7,ฤดูฝน,NHK07,หนองหาร (Lake),บ้านแป้น,7.4,31.2,255.0,7.84,0.3,6.3,0.01,0.978,1.133,9171,2411,85.8,A (ดีมาก)
4880,2025-03-23,2568,3,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,7.31,26.3,200.0,6.18,0.3,4.0,0.174,1.28,0.23,3989,1336,81.0,A (ดีมาก)
4881,2024-08-01,2567,8,ฤดูฝน,BNH06,ลำห้วย (Tributary),เหล่าปอแดง,6.65,29.2,304.0,5.54,2.65,16.2,0.63,2.233,2.001,6008,3449,63.6,B (ดี)
4882,2025-02-03,2568,2,ฤดูแล้ง,BNH06,ลำห้วย (Tributary),เหล่าปอแดง,7.59,28.9,247.0,4.85,3.37,21.4,0.648,2.18,1.133,5886,1848,64.9,B (ดี)
4883,2024-01-20,2567,1,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,7.12,25.0,249.0,4.69,2.0,7.9,0.118,0.863,0.336,3406,1277,75.6,B (ดี)
4884,2024-12-25,2567,12,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,6.94,25.5,251.0,7.03,2.09,4.0,0.166,1.41,0.166,6886,1673,84.8,A (ดีมาก)
4885,2024-12-28,2567,12,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.38,26.1,242.0,5.35,0.92,4.0,0.11,0.638,0.659,3771,2218,77.7,B (ดี)
4886,2024-10-12,2567,10,ฤดูฝน,NHK04,หนองหาร (Lake),เชียงเครือ,7.59,29.5,153.0,8.07,0.99,4.0,0.092,0.671,0.174,7206,3802,92.2,A (ดีมาก)
4887,2025-04-29,2568,4,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.07,28.9,203.0,7.41,1.12,4.0,0.201,0.795,0.324,1955,566,87.5,A (ดีมาก)
4888,2024-12-24,2567,12,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.39,23.6,228.0,7.68,1.9,7.6,0.113,0.746,0.278,1485,484,89.6,A (ดีมาก)
4889,2024-11-30,2567,11,ฤดูแล้ง,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,6.35,25.9,485.0,4.18,7.11,24.5,1.547,3.482,2.174,38275,18463,47.3,C (พอใช้)
4890,2025-01-08,2568,1,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.2,27.3,192.0,5.49,1.73,14.7,0.234,0.673,0.262,3676,1046,79.5,B (ดี)
4891,2025-07-25,2568,7,ฤดูฝน,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,6.81,29.8,403.0,3.71,5.43,30.2,1.661,3.464,2.429,19681,5409,43.3,C (พอใช้)
4892,2024-12-07,2567,12,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,7.13,23.8,436.0,2.97,7.28,34.1,1.721,3.159,2.572,50887,13685,40.0,D (เสื่อมโทรม)
4893,2024-12-20,2567,12,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.78,25.8,308.0,5.06,4.57,25.9,1.373,2.295,1.164,10175,4083,61.2,B (ดี)
4894,2024-04-15,2567,4,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.36,28.1,273.0,4.97,4.53,13.0,0.743,2.019,1.376,24810,5653,64.2,B (ดี)
4895,2025-07-13,2568,7,ฤดูฝน,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.16,28.7,318.0,6.27,3.74,19.5,0.501,2.223,1.69,8874,2718,69.2,B (ดี)
4896,2024-07-28,2567,7,ฤดูฝน,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.11,33.3,279.0,4.12,4.43,17.6,0.489,2.333,1.352,10345,4687,61.0,B (ดี)
4897,2025-06-19,2568,6,ฤดูฝน,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.6,30.3,259.0,7.52,3.94,15.7,1.007,2.352,1.339,10107,3996,73.1,B (ดี)
4898,2024-01-18,2567,1,ฤดูแล้ง,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,6.97,26.3,399.0,3.58,7.35,50.6,1.891,3.287,2.368,15551,4568,42.3,C (พอใช้)
4899,2025-05-23,2568,5,ฤดูแล้ง,NHK08,หนองหาร (Lake),นาตงวัฒนา,7.03,29.6,177.0,6.64,1.06,4.1,0.221,0.851,0.488,4846,985,83.0,A (ดีมาก)
4900,2024-10-07,2567,10,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,6.73,27.8,356.0,4.77,2.87,4.0,0.54,2.551,1.073,6752,3190,64.2,B (ดี)
4901,2025-09-30,2568,9,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,7.02,30.2,439.0,3.3,6.04,23.6,1.323,4.303,2.308,61367,25571,41.2,C (พอใช้)
4902,2025-04-20,2568,4,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,6.99,27.8,239.0,6.57,1.57,18.0,0.18,1.511,0.214,786,466,82.1,A (ดีมาก)
4903,2024-10-11,2567,10,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,7.51,31.0,386.0,4.35,7.18,36.5,1.371,3.162,2.153,22717,11396,50.2,C (พอใช้)
4904,2024-06-23,2567,6,ฤดูฝน,NHK07,หนองหาร (Lake),บ้านแป้น,7.4,32.0,200.0,8.14,1.57,6.7,0.01,0.614,0.227,4717,1464,93.0,A (ดีมาก)
4905,2024-08-11,2567,8,ฤดูฝน,BNH05,ลำห้วย (Tributary),ม่วงลาย,6.93,28.5,362.0,5.95,3.01,10.8,0.533,2.11,1.398,15268,7216,69.4,B (ดี)
4906,2025-11-15,2568,11,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,7.21,26.8,300.0,6.45,1.48,6.9,0.123,0.606,0.281,7142,3473,84.6,A (ดีมาก)
4907,2025-01-16,2568,1,ฤดูแล้ง,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.07,24.8,266.0,4.77,4.5,21.6,0.666,1.992,1.093,7327,3733,65.3,B (ดี)
4908,2025-03-14,2568,3,ฤดูแล้ง,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,7.03,23.6,361.0,2.87,6.79,31.9,2.011,3.632,2.845,105108,40668,34.9,D (เสื่อมโทรม)
4909,2024-11-29,2567,11,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,7.12,26.0,208.0,8.14,1.12,6.1,0.266,1.781,0.166,2022,902,87.9,A (ดีมาก)
4910,2024-06-10,2567,6,ฤดูฝน,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.12,32.7,380.0,5.18,3.67,18.8,0.571,2.053,1.204,6928,2098,66.9,B (ดี)
4911,2024-01-07,2567,1,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.08,25.7,306.0,5.18,4.62,19.7,0.693,2.145,1.052,18536,7987,66.6,B (ดี)
4912,2025-05-07,2568,5,ฤดูแล้ง,BNH03,ลำห้วย (Tributary),ท่าแร่,7.13,27.7,387.0,2.9,5.96,35.9,1.624,3.852,2.152,37181,20639,40.0,C (พอใช้)
4913,2024-06-30,2567,6,ฤดูฝน,NHK05,หนองหาร (Lake),ท่าแร่,7.44,32.0,240.0,7.16,0.3,4.0,0.079,0.69,0.318,919,404,87.5,A (ดีมาก)
4914,2025-03-01,2568,3,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,7.35,27.2,208.0,6.91,0.3,12.5,0.168,1.914,0.278,2127,514,82.0,A (ดีมาก)
4915,2024-07-26,2567,7,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,7.23,30.6,403.0,4.5,5.21,28.2,1.526,3.695,2.185,9376,2742,48.0,C (พอใช้)
4916,2024-09-13,2567,9,ฤดูฝน,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.85,29.9,359.0,6.03,2.81,17.4,0.403,2.112,1.27,5937,1974,71.1,B (ดี)
4917,2025-06-01,2568,6,ฤดูฝน,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.44,29.2,261.0,4.33,4.49,25.2,0.861,2.056,1.266,8122,3792,61.1,B (ดี)
4918,2025-02-09,2568,2,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.31,26.8,356.0,3.8,6.66,30.8,1.993,3.309,2.184,38317,15084,43.6,C (พอใช้)
4919,2024-02-05,2567,2,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,6.92,26.5,236.0,8.26,0.86,7.8,0.474,0.634,0.78,12246,7062,88.0,A (ดีมาก)
4920,2025-04-18,2568,4,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,7.36,28.8,374.0,2.5,7.68,44.0,1.813,3.725,2.273,113109,46728,37.0,D (เสื่อมโทรม)
4921,2024-08-04,2567,8,ฤดูฝน,NHK06,หนองหาร (Lake),บ้านแป้น,7.29,33.2,217.0,6.86,1.27,4.0,0.565,0.78,0.236,5676,2674,83.5,A (ดีมาก)
4922,2025-06-23,2568,6,ฤดูฝน,NHK07,หนองหาร (Lake),บ้านแป้น,7.09,29.9,281.0,7.49,0.62,9.8,0.01,1.078,0.256,5398,2188,88.4,A (ดีมาก)
4923,2024-01-10,2567,1,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,6.99,24.1,300.0,6.68,2.71,11.9,0.686,2.428,1.23,37594,13438,71.5,B (ดี)
4924,2024-09-10,2567,9,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,7.13,29.1,404.0,4.95,6.09,25.0,1.533,3.637,2.28,277687,122855,49.7,C (พอใช้)
4925,2025-08-25,2568,8,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,6.66,30.7,386.0,3.86,6.02,28.0,1.495,3.137,2.23,14305,7807,47.0,C (พอใช้)
4926,2024-06-09,2567,6,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,6.97,30.8,363.0,3.78,5.59,15.0,1.337,3.17,2.216,21480,7845,47.5,C (พอใช้)
4927,2024-08-18,2567,8,ฤดูฝน,NHK02,หนองหาร (Lake),ธาตุนาเวง,7.08,30.5,315.0,4.8,3.48,5.0,0.858,1.835,1.333,19140,8679,63.6,B (ดี)
4928,2025-04-10,2568,4,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,6.8,28.0,290.0,7.08,1.64,17.0,0.103,1.127,0.252,6385,2546,85.9,A (ดีมาก)
4929,2025-03-01,2568,3,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,7.07,25.9,384.0,3.27,6.31,26.7,1.556,3.311,2.638,151493,52917,41.4,C (พอใช้)
4930,2024-10-12,2567,10,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,6.76,29.1,291.0,5.05,2.81,10.8,0.759,2.507,1.224,4503,1638,63.6,B (ดี)
4931,2025-02-12,2568,2,ฤดูแล้ง,NHK07,หนองหาร (Lake),บ้านแป้น,7.18,26.0,207.0,6.64,1.15,20.0,0.14,0.774,0.623,9278,2163,83.0,A (ดีมาก)
4932,2025-06-05,2568,6,ฤดูฝน,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.06,29.3,352.0,6.24,3.9,16.3,0.487,2.703,1.873,16926,9382,66.6,B (ดี)
4933,2024-01-10,2567,1,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.39,26.1,200.0,6.25,1.78,15.3,0.448,0.779,0.166,1482,799,81.8,A (ดีมาก)
4934,2025-07-29,2568,7,ฤดูฝน,NHK08,หนองหาร (Lake),นาตงวัฒนา,7.25,33.2,301.0,7.14,0.67,13.4,0.01,0.765,0.924,4859,1184,84.5,A (ดีมาก)
4935,2024-11-29,2567,11,ฤดูแล้ง,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.31,27.8,291.0,5.11,3.73,25.0,1.141,2.058,1.37,25036,13511,62.5,B (ดี)
4936,2024-04-11,2567,4,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,7.03,27.0,159.0,7.08,2.72,14.2,0.276,0.707,0.269,6029,3355,86.2,A (ดีมาก)
4937,2025-03-09,2568,3,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.36,26.0,235.0,7.01,2.45,11.2,0.134,0.94,0.503,3863,838,84.7,A (ดีมาก)
4938,2025-10-03,2568,10,ฤดูฝน,NHK10,หนองหาร (Lake),งิ้วด่อน,6.73,27.6,188.0,7.65,1.09,5.6,0.054,0.655,1.017,1477,554,86.4,A (ดีมาก)
4939,2024-10-26,2567,10,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.65,27.5,313.0,7.84,3.53,17.8,0.406,1.928,1.084,5120,2204,80.7,A (ดีมาก)
4940,2024-06-04,2567,6,ฤดูฝน,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.53,29.6,237.0,5.88,4.37,20.9,0.926,1.974,1.296,9505,4059,67.8,B (ดี)
4941,2024-01-04,2567,1,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.38,24.6,300.0,6.75,2.21,14.3,0.406,0.772,0.394,3215,1354,83.1,A (ดีมาก)
4942,2024-04-28,2567,4,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.5,28.7,249.0,7.27,1.37,4.0,0.366,0.892,0.29,6738,2704,85.8,A (ดีมาก)
4943,2024-06-03,2567,6,ฤดูฝน,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.11,31.9,355.0,4.64,6.12,28.7,1.334,3.358,2.323,29893,9082,50.2,C (พอใช้)
4944,2024-10-15,2567,10,ฤดูฝน,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,6.65,28.4,413.0,3.44,6.65,35.0,1.323,3.19,2.44,73975,34825,44.9,C (พอใช้)
4945,2024-07-07,2567,7,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,7.61,32.1,415.0,2.63,6.48,26.7,1.414,3.33,2.172,31066,16037,41.7,C (พอใช้)
4946,2024-09-08,2567,9,ฤดูฝน,NHK05,หนองหาร (Lake),ท่าแร่,7.22,28.7,134.0,7.64,0.3,7.0,0.01,1.237,0.373,3864,1962,87.9,A (ดีมาก)
4947,2025-10-25,2568,10,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,7.29,27.9,393.0,3.3,6.03,20.6,1.407,3.204,3.015,33212,12036,40.9,C (พอใช้)
4948,2025-07-20,2568,7,ฤดูฝน,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,6.81,31.5,318.0,3.36,3.89,13.3,1.332,3.701,2.15,75131,30230,44.2,C (พอใช้)
4949,2024-11-07,2567,11,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.05,25.7,213.0,5.71,1.71,4.0,0.307,1.093,0.191,2390,683,79.0,B (ดี)
4950,2025-01-03,2568,1,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.63,25.4,172.0,6.61,2.3,19.1,0.129,0.935,0.201,10376,3890,84.5,A (ดีมาก)
4951,2025-05-07,2568,5,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.48,27.6,265.0,6.47,1.05,4.2,0.11,0.849,0.289,1914,1023,83.8,A (ดีมาก)
4952,2024-03-02,2567,3,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,7.05,24.5,248.0,7.56,2.12,4.0,0.17,0.776,0.166,4028,2006,89.2,A (ดีมาก)
4953,2025-03-06,2568,3,ฤดูแล้ง,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,7.06,25.8,314.0,4.65,7.97,39.6,1.544,3.124,2.181,62718,35086,50.5,C (พอใช้)
4954,2025-02-22,2568,2,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,7.02,26.5,430.0,2.69,7.48,41.7,1.6,3.269,2.512,18031,10114,39.4,D (เสื่อมโทรม)
4955,2024-01-19,2567,1,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.45,26.5,193.0,7.04,1.6,6.2,0.219,0.854,1.267,1949,673,80.8,A (ดีมาก)
4956,2024-05-03,2567,5,ฤดูแล้ง,BNH03,ลำห้วย (Tributary),ท่าแร่,7.07,29.9,373.0,3.31,6.78,36.5,1.78,3.373,2.22,129569,41298,42.2,C (พอใช้)
4957,2024-02-08,2567,2,ฤดูแล้ง,NHK07,หนองหาร (Lake),บ้านแป้น,6.94,25.8,132.0,7.93,2.64,4.0,0.102,0.869,0.176,5207,1769,90.9,A (ดีมาก)
4958,2025-09-22,2568,9,ฤดูฝน,NHK05,หนองหาร (Lake),ท่าแร่,6.58,29.0,221.0,7.67,0.74,4.0,0.01,0.61,0.272,1893,899,90.7,A (ดีมาก)
4959,2024-10-18,2567,10,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.79,27.5,331.0,5.18,4.31,19.5,0.578,2.124,1.504,18036,8945,65.1,B (ดี)
4960,2025-10-25,2568,10,ฤดูฝน,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.88,25.0,242.0,4.58,2.94,6.9,1.017,2.554,1.72,6405,2950,57.4,C (พอใช้)
4961,2025-10-05,2568,10,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.57,29.2,297.0,6.25,3.17,10.3,0.654,3.42,1.195,7816,1660,66.7,B (ดี)
4962,2024-07-06,2567,7,ฤดูฝน,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,7.24,30.0,362.0,3.14,6.87,32.9,1.484,3.328,2.486,44530,12260,42.0,C (พอใช้)
4963,2025-03-09,2568,3,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,7.52,26.7,238.0,7.58,1.18,4.2,0.112,1.174,0.247,13479,7577,87.9,A (ดีมาก)
4964,2024-10-23,2567,10,ฤดูฝน,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.24,25.9,213.0,7.31,0.49,4.0,0.101,0.672,0.699,2387,539,86.2,A (ดีมาก)
4965,2025-11-24,2568,11,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.39,28.4,245.0,5.58,1.69,4.0,0.125,1.755,1.135,10228,3476,72.6,B (ดี)
4966,2024-02-27,2567,2,ฤดูแล้ง,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,7.4,26.1,407.0,3.34,7.44,28.6,1.536,3.874,2.619,16146,8794,40.1,C (พอใช้)
4967,2024-02-07,2567,2,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.38,23.4,348.0,3.61,6.68,21.9,1.711,3.305,2.214,17247,8898,44.2,C (พอใช้)
4968,2025-12-26,2568,12,ฤดูแล้ง,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.77,26.1,279.0,4.7,2.95,4.2,0.726,2.886,1.196,22002,5348,61.1,B (ดี)
4969,2025-07-10,2568,7,ฤดูฝน,NHK04,หนองหาร (Lake),เชียงเครือ,6.78,32.5,239.0,8.63,0.3,4.0,0.172,1.181,0.386,4329,1680,91.5,A (ดีมาก)
4970,2024-04-19,2567,4,ฤดูแล้ง,BNH06,ลำห้วย (Tributary),เหล่าปอแดง,6.93,29.9,369.0,5.35,2.42,14.4,0.787,2.224,1.306,5037,2039,65.4,B (ดี)
4971,2024-10-09,2567,10,ฤดูฝน,BNH02,ลำห้วย (Tributary),เชียงเครือ,6.89,27.8,323.0,7.5,3.67,17.2,0.492,1.936,1.064,23760,6652,78.8,B (ดี)
4972,2024-01-07,2567,1,ฤดูแล้ง,BNH03,ลำห้วย (Tributary),ท่าแร่,7.17,24.6,309.0,2.51,7.57,41.4,1.662,3.174,2.334,76500,31903,39.4,D (เสื่อมโทรม)
4973,2024-12-21,2567,12,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.66,25.5,382.0,2.27,7.19,35.6,1.504,3.599,3.263,31753,17211,33.2,D (เสื่อมโทรม)
4974,2024-03-04,2567,3,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,6.76,28.7,294.0,5.18,3.49,8.9,0.943,2.579,1.095,24451,6282,63.6,B (ดี)
4975,2025-03-08,2568,3,ฤดูแล้ง,BNH06,ลำห้วย (Tributary),เหล่าปอแดง,7.6,26.6,335.0,5.16,4.24,21.7,0.654,1.919,1.319,14045,7960,66.2,B (ดี)
4976,2024-04-14,2567,4,ฤดูแล้ง,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.33,30.1,288.0,5.2,3.29,9.7,0.622,1.935,1.545,12763,3264,65.4,B (ดี)
4977,2025-02-12,2568,2,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,6.9,25.4,406.0,3.5,6.71,27.5,1.7,3.167,2.354,58037,26778,43.5,C (พอใช้)
4978,2025-05-09,2568,5,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,7.18,29.9,187.0,6.01,0.42,4.0,0.253,1.563,0.257,5765,1548,78.8,B (ดี)
4979,2025-08-02,2568,8,ฤดูฝน,NHK03,หนองหาร (Lake),ฮางโฮง,7.03,31.8,241.0,6.66,0.3,4.0,0.01,1.209,0.248,8661,2278,84.3,A (ดีมาก)
4980,2025-09-06,2568,9,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,7.08,30.1,440.0,2.92,5.7,30.0,1.415,3.417,2.397,106959,29800,41.5,C (พอใช้)
4981,2024-02-17,2567,2,ฤดูแล้ง,BNH03,ลำห้วย (Tributary),ท่าแร่,6.9,26.2,389.0,2.83,6.81,38.4,1.664,3.104,2.268,18498,10410,41.4,C (พอใช้)
4982,2024-08-06,2567,8,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,6.62,32.4,321.0,2.99,5.82,28.6,1.331,3.634,2.393,22276,6429,41.6,C (พอใช้)
4983,2024-11-26,2567,11,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.22,24.6,216.0,6.55,0.33,4.0,0.14,1.009,0.731,3984,969,81.3,A (ดีมาก)
4984,2025-08-09,2568,8,ฤดูฝน,BNH06,ลำห้วย (Tributary),เหล่าปอแดง,7.13,30.3,294.0,6.78,2.94,14.3,0.826,1.941,1.215,13626,5211,72.9,B (ดี)
4985,2025-05-09,2568,5,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,6.62,29.7,295.0,4.33,3.8,4.0,0.686,2.52,1.235,12597,2628,60.7,B (ดี)
4986,2024-12-06,2567,12,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,7.01,25.1,242.0,6.36,1.47,4.0,0.104,0.722,0.367,2305,754,83.4,A (ดีมาก)
4987,2024-11-14,2567,11,ฤดูแล้ง,NHK08,หนองหาร (Lake),นาตงวัฒนา,7.71,27.1,279.0,8.18,2.79,13.9,0.284,0.722,0.887,4448,2215,87.9,A (ดีมาก)
4988,2025-12-14,2568,12,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,7.54,25.7,203.0,7.09,2.11,9.8,0.228,0.745,0.454,2507,520,85.4,A (ดีมาก)
4989,2025-09-28,2568,9,ฤดูฝน,NHK10,หนองหาร (Lake),งิ้วด่อน,7.33,28.9,247.0,6.82,0.53,4.0,0.294,1.146,0.785,2893,1017,80.9,A (ดีมาก)
